timestamp,temperature,humidity,pressure,temp_prev,rhum_prev,pres_prev,temp_diff,rhum_diff,pres_diff,time_diff_hours,temp_rate,rhum_rate,pres_rate,temp_roll_mean_3,rhum_roll_mean_3,pres_roll_mean_3,temp_roll_std_3,rhum_roll_std_3,pres_roll_std_3,hour,month,hour_sin,hour_cos,month_sin,month_cos
2022-01-01 02:00:00,4.3,100,1022.7,4.1,99.0,1022.3,0.20000000000000018,1.0,0.40000000000009095,1.0,0.20000000000000018,1.0,0.40000000000009095,4.266666666666667,99.33333333333333,1022.2666666666668,0.152752523165195,0.5773502691896278,0.45092497528233316,2,1,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387
2022-01-01 03:00:00,8.2,86,1024.7,4.3,100.0,1022.7,3.8999999999999995,-14.0,2.0,1.0,3.8999999999999995,-14.0,2.0,5.533333333333334,95.0,1023.2333333333332,2.3115651263447745,7.810249675906654,1.2858201014657604,3,1,0.7071067811865476,0.7071067811865476,0.49999999999999994,0.8660254037844387
2022-01-01 04:00:00,9.9,88,1023.8,8.2,86.0,1024.7,1.700000000000001,2.0,-0.900000000000091,1.0,1.700000000000001,2.0,-0.900000000000091,7.466666666666666,91.33333333333333,1023.7333333333332,2.871120571019848,7.571877794400364,1.0016652800877783,4,1,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387
2022-01-01 05:00:00,12.6,78,1024.2,9.9,88.0,1023.8,2.6999999999999993,-10.0,0.40000000000009095,1.0,2.6999999999999993,-10.0,0.40000000000009095,10.233333333333333,84.0,1024.2333333333333,2.2188585654190183,5.291502622129177,0.45092497528233305,5,1,0.9659258262890683,0.25881904510252074,0.49999999999999994,0.8660254037844387
2022-01-01 06:00:00,17.4,44,1023.2,12.6,78.0,1024.2,4.799999999999999,-34.0,-1.0,1.0,4.799999999999999,-34.0,-1.0,13.299999999999999,70.0,1023.7333333333332,3.798683982644517,23.065125189341593,0.5033222956847105,6,1,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387
2022-01-01 07:00:00,16.8,57,1022.6,17.4,44.0,1023.2,-0.5999999999999979,13.0,-0.6000000000000227,1.0,-0.5999999999999979,13.0,-0.6000000000000227,15.6,59.666666666666664,1023.3333333333334,2.6153393661244073,17.15614564327703,0.8082903768654863,7,1,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387
2022-01-01 08:00:00,17.8,51,1021.4,16.8,57.0,1022.6,1.0,-6.0,-1.2000000000000455,1.0,1.0,-6.0,-1.2000000000000455,17.333333333333332,50.666666666666664,1022.4,0.5033222956847299,6.506407098647707,0.9165151389912627,8,1,0.8660254037844387,-0.4999999999999998,0.49999999999999994,0.8660254037844387
2022-01-01 09:00:00,20.4,35,1020.0,17.8,51.0,1021.4,2.599999999999998,-16.0,-1.3999999999999773,1.0,2.599999999999998,-16.0,-1.3999999999999773,18.333333333333332,47.666666666666664,1021.3333333333334,1.8583146486355144,11.37248140615465,1.3012814197296736,9,1,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387
2022-01-01 10:00:00,17.9,51,1020.2,20.4,35.0,1020.0,-2.5,16.0,0.20000000000004547,1.0,-2.5,16.0,0.20000000000004547,18.7,45.666666666666664,1020.5333333333334,1.4730919862656238,9.237604307034008,0.7571877794402875,10,1,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387
2022-01-01 11:00:00,16.5,61,1019.8,17.9,51.0,1020.2,-1.3999999999999986,10.0,-0.40000000000009095,1.0,-1.3999999999999986,10.0,-0.40000000000009095,18.266666666666666,49.0,1020.0,1.9756855350316591,13.114877048603997,0.20000000000140025,11,1,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387
