year,month,day,hour,temp,temp_source,rhum,rhum_source,prcp,prcp_source,wdir,wdir_source,wspd,wspd_source,pres,pres_source,cldc,cldc_source,coco,coco_source
2020,1,11,6,15.4,isd_lite,46,isd_lite,,,320,isd_lite,9.4,isd_lite,1021.3,isd_lite,7,isd_lite,,
2020,1,11,9,18.6,isd_lite,38,isd_lite,,,290,isd_lite,7.6,isd_lite,1018.2,isd_lite,7,isd_lite,,
2020,1,12,3,10.0,isd_lite,87,isd_lite,,,0,isd_lite,0.0,isd_lite,1018.3,isd_lite,2,isd_lite,,
2020,1,12,6,15.8,isd_lite,59,isd_lite,,,160,isd_lite,3.6,isd_lite,1018.1,isd_lite,5,isd_lite,,
2020,1,12,12,14.8,isd_lite,76,isd_lite,,,0,isd_lite,0.0,isd_lite,1014.6,isd_lite,8,isd_lite,,
2020,1,13,3,11.4,isd_lite,92,isd_lite,,,160,isd_lite,1.8,isd_lite,1011.1,isd_lite,8,isd_lite,,
2020,1,13,6,14.2,isd_lite,78,isd_lite,,,160,isd_lite,7.6,isd_lite,1010.7,isd_lite,8,isd_lite,,
2020,1,13,9,12.6,isd_lite,96,isd_lite,,,110,isd_lite,7.6,isd_lite,1009.2,isd_lite,8,isd_lite,,
2020,1,13,12,12.8,isd_lite,96,isd_lite,,,140,isd_lite,7.6,isd_lite,1010.6,isd_lite,8,isd_lite,,
2020,1,14,3,8.8,isd_lite,97,isd_lite,,,290,isd_lite,3.6,isd_lite,1017.8,isd_lite,5,isd_lite,,
2020,1,14,6,12.2,isd_lite,83,isd_lite,,,360,isd_lite,9.4,isd_lite,1018.8,isd_lite,6,isd_lite,,
2020,1,14,9,15.4,isd_lite,66,isd_lite,,,20,isd_lite,3.6,isd_lite,1015.7,isd_lite,4,isd_lite,,
2020,1,14,12,13.8,isd_lite,73,isd_lite,,,290,isd_lite,1.8,isd_lite,1015.7,isd_lite,3,isd_lite,,
2020,1,15,3,7.8,isd_lite,97,isd_lite,,,360,isd_lite,7.6,isd_lite,1018.8,isd_lite,,,,
2020,1,15,6,11.2,isd_lite,85,isd_lite,,,0,isd_lite,0.0,isd_lite,1019.8,isd_lite,,,,
2020,1,15,9,14.4,isd_lite,76,isd_lite,,,160,isd_lite,3.6,isd_lite,1017.4,isd_lite,6,isd_lite,,
2020,1,15,12,12.0,isd_lite,90,isd_lite,,,0,isd_lite,0.0,isd_lite,1017.0,isd_lite,6,isd_lite,,
2020,1,16,3,7.8,isd_lite,100,isd_lite,,,340,isd_lite,7.6,isd_lite,1017.9,isd_lite,,,,
2020,1,16,6,9.6,isd_lite,97,isd_lite,,,320,isd_lite,7.6,isd_lite,1018.4,isd_lite,,,,
2020,1,16,9,11.8,isd_lite,88,isd_lite,,,20,isd_lite,9.4,isd_lite,1016.1,isd_lite,6,isd_lite,,
