year,month,day,hour,temp,temp_source,rhum,rhum_source,prcp,prcp_source,wdir,wdir_source,wspd,wspd_source,pres,pres_source,cldc,cldc_source,coco,coco_source
2022,1,2,2,4.9,metno_forecast,98,metno_forecast,0.0,metno_forecast,285,metno_forecast,8.6,metno_forecast,1021.0,metno_forecast,,,,
2022,1,2,3,8.4,isd_lite,92,isd_lite,0.0,metno_forecast,0,isd_lite,0.0,isd_lite,1022.4,isd_lite,3,isd_lite,,
2022,1,2,4,10.7,metno_forecast,84,metno_forecast,0.0,metno_forecast,297,metno_forecast,9.0,metno_forecast,1022.0,metno_forecast,,,,
2022,1,2,5,13.3,metno_forecast,74,metno_forecast,0.0,metno_forecast,296,metno_forecast,8.3,metno_forecast,1022.4,metno_forecast,,,,
2022,1,2,6,16.6,isd_lite,51,isd_lite,0.0,metno_forecast,360,isd_lite,5.4,isd_lite,1022.1,isd_lite,5,isd_lite,,
2022,1,2,7,17.0,metno_forecast,58,metno_forecast,0.0,metno_forecast,314,metno_forecast,10.8,metno_forecast,1020.8,metno_forecast,,,,
2022,1,2,8,18.0,metno_forecast,53,metno_forecast,0.0,metno_forecast,324,metno_forecast,10.4,metno_forecast,1019.6,metno_forecast,,,,
2022,1,2,9,19.4,isd_lite,45,isd_lite,0.0,metno_forecast,360,isd_lite,7.6,isd_lite,1018.4,isd_lite,,,,
2022,1,2,10,18.4,metno_forecast,48,metno_forecast,0.0,metno_forecast,324,metno_forecast,9.0,metno_forecast,1018.2,metno_forecast,,,,
2022,1,2,11,17.1,metno_forecast,57,metno_forecast,0.0,metno_forecast,302,metno_forecast,6.1,metno_forecast,1017.9,metno_forecast,,,,
2022,1,2,12,17.8,isd_lite,51,isd_lite,0.0,metno_forecast,270,isd_lite,1.8,isd_lite,1018.5,isd_lite,4,isd_lite,,
2022,1,2,13,13.0,metno_forecast,68,metno_forecast,0.0,metno_forecast,293,metno_forecast,10.8,metno_forecast,1019.2,metno_forecast,,,,
2022,1,2,14,11.8,metno_forecast,71,metno_forecast,0.0,metno_forecast,302,metno_forecast,9.4,metno_forecast,1019.8,metno_forecast,,,,
2022,1,2,15,10.5,metno_forecast,78,metno_forecast,0.0,metno_forecast,306,metno_forecast,7.6,metno_forecast,1020.5,metno_forecast,,,,
2022,1,2,16,9.2,metno_forecast,89,metno_forecast,0.0,metno_forecast,323,metno_forecast,7.9,metno_forecast,1021.0,metno_forecast,,,,
2022,1,2,17,8.2,metno_forecast,90,metno_forecast,0.0,metno_forecast,327,metno_forecast,10.1,metno_forecast,1020.9,metno_forecast,,,,
2022,1,2,18,8.0,metno_forecast,90,metno_forecast,0.0,metno_forecast,312,metno_forecast,9.0,metno_forecast,1020.7,metno_forecast,,,,
2022,1,2,19,7.5,metno_forecast,91,metno_forecast,0.0,metno_forecast,313,metno_forecast,9.0,metno_forecast,1020.1,metno_forecast,,,,
2022,1,2,20,7.2,metno_forecast,92,metno_forecast,0.0,metno_forecast,316,metno_forecast,8.6,metno_forecast,1019.6,metno_forecast,,,,
2022,1,2,21,7.2,metno_forecast,92,metno_forecast,0.0,metno_forecast,303,metno_forecast,7.9,metno_forecast,1019.1,metno_forecast,,,,
2022,1,2,22,7.6,metno_forecast,91,metno_forecast,0.0,metno_forecast,301,metno_forecast,7.2,metno_forecast,1018.6,metno_forecast,,,,
2022,1,2,23,7.3,metno_forecast,92,metno_forecast,0.0,metno_forecast,302,metno_forecast,6.8,metno_forecast,1018.5,metno_forecast,,,,
2022,1,3,0,7.1,metno_forecast,92,metno_forecast,0.0,metno_forecast,301,metno_forecast,6.5,metno_forecast,1018.2,metno_forecast,,,,
2022,1,3,1,7.2,metno_forecast,94,metno_forecast,0.0,metno_forecast,307,metno_forecast,6.8,metno_forecast,1019.0,metno_forecast,,,,
2022,1,3,2,6.0,metno_forecast,94,metno_forecast,0.0,metno_forecast,329,metno_forecast,9.4,metno_forecast,1018.9,metno_forecast,,,,
2022,1,3,3,8.8,isd_lite,89,isd_lite,0.0,metno_forecast,0,isd_lite,0.0,isd_lite,1020.0,isd_lite,5,isd_lite,,
2022,1,3,4,11.4,metno_forecast,79,metno_forecast,0.0,metno_forecast,321,metno_forecast,4.3,metno_forecast,1019.9,metno_forecast,,,,
2022,1,3,5,14.4,metno_forecast,69,metno_forecast,0.0,metno_forecast,283,metno_forecast,4.7,metno_forecast,1020.1,metno_forecast,,,,
2022,1,3,6,17.8,isd_lite,51,isd_lite,0.0,metno_forecast,0,isd_lite,0.0,isd_lite,1019.1,isd_lite,3,isd_lite,,
2022,1,3,7,18.4,metno_forecast,49,metno_forecast,0.0,metno_forecast,286,metno_forecast,9.7,metno_forecast,1018.3,metno_forecast,,,,
2022,1,3,8,19.3,metno_forecast,46,metno_forecast,0.0,metno_forecast,291,metno_forecast,10.8,metno_forecast,1017.5,metno_forecast,,,,
2022,1,3,9,20.6,isd_lite,39,isd_lite,0.0,metno_forecast,290,isd_lite,5.4,isd_lite,1016.7,isd_lite,5,isd_lite,,
2022,1,3,10,19.2,metno_forecast,46,metno_forecast,0.0,metno_forecast,293,metno_forecast,10.8,metno_forecast,1016.6,metno_forecast,,,,
2022,1,3,11,17.8,metno_forecast,56,metno_forecast,0.0,metno_forecast,302,metno_forecast,7.6,metno_forecast,1016.6,metno_forecast,,,,
2022,1,3,12,17.4,isd_lite,56,isd_lite,0.0,metno_forecast,320,isd_lite,3.6,isd_lite,1016.9,isd_lite,5,isd_lite,,
2022,1,3,13,12.4,metno_forecast,80,metno_forecast,0.0,metno_forecast,306,metno_forecast,8.3,metno_forecast,1017.2,metno_forecast,,,,
2022,1,3,14,11.5,metno_forecast,85,metno_forecast,0.0,metno_forecast,311,metno_forecast,8.3,metno_forecast,1017.6,metno_forecast,,,,
2022,1,3,15,10.6,metno_forecast,88,metno_forecast,0.0,metno_forecast,300,metno_forecast,8.3,metno_forecast,1017.8,metno_forecast,,,,
2022,1,3,16,9.9,metno_forecast,90,metno_forecast,0.0,metno_forecast,289,metno_forecast,8.3,metno_forecast,1017.6,metno_forecast,,,,
2022,1,3,17,10.7,metno_forecast,88,metno_forecast,0.0,metno_forecast,287,metno_forecast,7.2,metno_forecast,1017.8,metno_forecast,,,,
2022,1,3,18,10.2,metno_forecast,90,metno_forecast,0.0,metno_forecast,292,metno_forecast,6.8,metno_forecast,1017.9,metno_forecast,,,,
2022,1,3,19,11.2,metno_forecast,85,metno_forecast,0.0,metno_forecast,319,metno_forecast,5.8,metno_forecast,1018.4,metno_forecast,,,,
2022,1,3,20,10.5,metno_forecast,88,metno_forecast,0.0,metno_forecast,312,metno_forecast,6.5,metno_forecast,1018.5,metno_forecast,,,,
2022,1,3,21,10.4,metno_forecast,88,metno_forecast,0.0,metno_forecast,321,metno_forecast,6.8,metno_forecast,1018.0,metno_forecast,,,,
2022,1,3,22,10.7,metno_forecast,86,metno_forecast,0.0,metno_forecast,311,metno_forecast,5.8,metno_forecast,1017.3,metno_forecast,,,,
2022,1,3,23,10.7,metno_forecast,84,metno_forecast,0.0,metno_forecast,307,metno_forecast,6.1,metno_forecast,1017.1,metno_forecast,,,,
2022,1,4,0,11.0,metno_forecast,81,metno_forecast,0.0,metno_forecast,327,metno_forecast,6.5,metno_forecast,1017.1,metno_forecast,,,,
2022,1,4,1,10.9,metno_forecast,81,metno_forecast,0.0,metno_forecast,336,metno_forecast,5.8,metno_forecast,1017.2,metno_forecast,,,,
2022,1,4,2,9.8,metno_forecast,84,metno_forecast,0.0,metno_forecast,303,metno_forecast,6.5,metno_forecast,1018.2,metno_forecast,,,,
2022,1,4,3,12.8,isd_lite,88,isd_lite,0.0,metno_forecast,0,isd_lite,0.0,isd_lite,1019.2,isd_lite,8,isd_lite,,
2022,1,4,4,12.5,metno_forecast,78,metno_forecast,0.0,metno_forecast,315,metno_forecast,10.4,metno_forecast,1020.0,metno_forecast,,,,
2022,1,4,5,12.2,metno_forecast,87,metno_forecast,1.3,metno_forecast,351,metno_forecast,9.7,metno_forecast,1020.4,metno_forecast,,,,
2022,1,4,6,15.6,isd_lite,79,isd_lite,0.1,metno_forecast,320,isd_lite,3.6,isd_lite,1020.5,isd_lite,8,isd_lite,,
2022,1,4,7,12.9,metno_forecast,89,metno_forecast,0.4,metno_forecast,3,metno_forecast,7.6,metno_forecast,1019.8,metno_forecast,,,,
2022,1,4,8,13.2,metno_forecast,89,metno_forecast,0.4,metno_forecast,32,metno_forecast,6.8,metno_forecast,1018.4,metno_forecast,,,,
2022,1,4,9,14.4,isd_lite,93,isd_lite,0.0,metno_forecast,360,isd_lite,5.4,isd_lite,1018.0,isd_lite,8,isd_lite,,
2022,1,4,10,15.6,metno_forecast,78,metno_forecast,0.0,metno_forecast,325,metno_forecast,2.9,metno_forecast,1016.6,metno_forecast,,,,
2022,1,4,11,15.3,metno_forecast,80,metno_forecast,0.0,metno_forecast,308,metno_forecast,4.7,metno_forecast,1016.8,metno_forecast,,,,
2022,1,4,12,14.4,isd_lite,96,isd_lite,0.0,metno_forecast,0,isd_lite,0.0,isd_lite,1016.0,isd_lite,7,isd_lite,,
2022,1,4,13,12.4,metno_forecast,93,metno_forecast,0.0,metno_forecast,303,metno_forecast,4.7,metno_forecast,1017.3,metno_forecast,,,,
2022,1,4,14,11.5,metno_forecast,96,metno_forecast,0.0,metno_forecast,340,metno_forecast,5.8,metno_forecast,1017.4,metno_forecast,,,,
2022,1,4,15,11.4,metno_forecast,96,metno_forecast,0.0,metno_forecast,356,metno_forecast,6.5,metno_forecast,1017.9,metno_forecast,,,,
2022,1,4,16,11.2,metno_forecast,95,metno_forecast,0.0,metno_forecast,75,metno_forecast,6.5,metno_forecast,1017.8,metno_forecast,,,,
2022,1,4,17,12.2,metno_forecast,93,metno_forecast,0.0,metno_forecast,351,metno_forecast,2.5,metno_forecast,1018.8,metno_forecast,,,,
2022,1,4,18,11.4,metno_forecast,95,metno_forecast,0.0,metno_forecast,189,metno_forecast,1.4,metno_forecast,1018.1,metno_forecast,,,,
2022,1,4,19,11.3,metno_forecast,96,metno_forecast,0.0,metno_forecast,98,metno_forecast,3.2,metno_forecast,1017.7,metno_forecast,,,,
2022,1,4,20,10.8,metno_forecast,97,metno_forecast,0.0,metno_forecast,5,metno_forecast,4.7,metno_forecast,1018.0,metno_forecast,,,,
2022,1,4,21,10.3,metno_forecast,98,metno_forecast,0.0,metno_forecast,354,metno_forecast,5.0,metno_forecast,1017.5,metno_forecast,,,,
2022,1,4,22,11.2,metno_forecast,93,metno_forecast,0.0,metno_forecast,140,metno_forecast,2.5,metno_forecast,1016.2,metno_forecast,,,,
2022,1,4,23,11.1,metno_forecast,93,metno_forecast,0.0,metno_forecast,278,metno_forecast,2.9,metno_forecast,1015.8,metno_forecast,,,,
2022,1,5,0,10.3,metno_forecast,97,metno_forecast,0.1,metno_forecast,52,metno_forecast,2.5,metno_forecast,1015.6,metno_forecast,,,,
2022,1,5,1,10.6,metno_forecast,97,metno_forecast,0.1,metno_forecast,61,metno_forecast,3.2,metno_forecast,1015.7,metno_forecast,,,,
2022,1,5,2,10.9,metno_forecast,97,metno_forecast,0.5,metno_forecast,60,metno_forecast,4.7,metno_forecast,1016.4,metno_forecast,,,,
2022,1,5,3,13.4,isd_lite,91,isd_lite,1.1,metno_forecast,230,isd_lite,3.6,isd_lite,1017.7,isd_lite,8,isd_lite,,
2022,1,5,4,12.2,metno_forecast,93,metno_forecast,0.9,metno_forecast,131,metno_forecast,8.6,metno_forecast,1017.5,metno_forecast,,,,
2022,1,5,5,12.9,metno_forecast,91,metno_forecast,0.8,metno_forecast,134,metno_forecast,13.7,metno_forecast,1017.3,metno_forecast,,,,
2022,1,5,6,14.0,isd_lite,89,isd_lite,1.2,metno_forecast,90,isd_lite,5.4,isd_lite,1017.5,isd_lite,8,isd_lite,,
2022,1,5,7,13.5,metno_forecast,93,metno_forecast,1.5,metno_forecast,142,metno_forecast,10.8,metno_forecast,1016.6,metno_forecast,,,,
2022,1,5,8,13.7,metno_forecast,93,metno_forecast,1.1,metno_forecast,158,metno_forecast,7.9,metno_forecast,1016.0,metno_forecast,,,,
2022,1,5,9,13.6,isd_lite,96,isd_lite,1.0,metno_forecast,90,isd_lite,11.2,isd_lite,1014.6,isd_lite,8,isd_lite,,
2022,1,5,10,13.9,metno_forecast,94,metno_forecast,0.7,metno_forecast,42,metno_forecast,4.7,metno_forecast,1015.1,metno_forecast,,,,
2022,1,5,11,13.5,metno_forecast,95,metno_forecast,1.3,metno_forecast,127,metno_forecast,4.7,metno_forecast,1015.4,metno_forecast,,,,
2022,1,5,12,13.4,isd_lite,97,isd_lite,1.2,metno_forecast,140,isd_lite,5.4,isd_lite,1014.7,isd_lite,8,isd_lite,,
2022,1,5,13,13.2,metno_forecast,93,metno_forecast,0.8,metno_forecast,136,metno_forecast,10.4,metno_forecast,1015.7,metno_forecast,,,,
2022,1,5,14,13.0,metno_forecast,93,metno_forecast,1.1,metno_forecast,169,metno_forecast,7.9,metno_forecast,1016.2,metno_forecast,,,,
2022,1,5,15,12.9,metno_forecast,93,metno_forecast,0.8,metno_forecast,159,metno_forecast,10.8,metno_forecast,1016.3,metno_forecast,,,,
2022,1,5,16,12.7,metno_forecast,94,metno_forecast,1.9,metno_forecast,136,metno_forecast,8.3,metno_forecast,1016.5,metno_forecast,,,,
2022,1,5,17,12.8,metno_forecast,92,metno_forecast,2.6,metno_forecast,130,metno_forecast,16.2,metno_forecast,1016.3,metno_forecast,,,,
2022,1,5,18,13.0,metno_forecast,92,metno_forecast,2.2,metno_forecast,130,metno_forecast,17.6,metno_forecast,1016.0,metno_forecast,,,,
2022,1,5,19,13.1,metno_forecast,93,metno_forecast,1.7,metno_forecast,127,metno_forecast,16.2,metno_forecast,1016.0,metno_forecast,,,,
2022,1,5,20,13.0,metno_forecast,94,metno_forecast,0.6,metno_forecast,120,metno_forecast,11.5,metno_forecast,1016.0,metno_forecast,,,,
2022,1,5,21,13.1,metno_forecast,94,metno_forecast,0.6,metno_forecast,118,metno_forecast,10.8,metno_forecast,1015.7,metno_forecast,,,,
2022,1,5,22,13.0,metno_forecast,94,metno_forecast,0.7,metno_forecast,118,metno_forecast,9.7,metno_forecast,1015.6,metno_forecast,,,,
2022,1,5,23,12.9,metno_forecast,95,metno_forecast,0.3,metno_forecast,113,metno_forecast,9.4,metno_forecast,1015.4,metno_forecast,,,,
2022,1,6,0,13.0,metno_forecast,95,metno_forecast,0.1,metno_forecast,118,metno_forecast,11.2,metno_forecast,1015.7,metno_forecast,,,,
2022,1,6,1,13.1,metno_forecast,93,metno_forecast,0.0,metno_forecast,133,metno_forecast,12.2,metno_forecast,1017.2,metno_forecast,,,,
2022,1,6,2,13.1,metno_forecast,93,metno_forecast,0.2,metno_forecast,134,metno_forecast,13.3,metno_forecast,1017.9,metno_forecast,,,,
2022,1,6,3,13.8,isd_lite,96,isd_lite,0.2,metno_forecast,90,isd_lite,5.4,isd_lite,1018.8,isd_lite,8,isd_lite,,
2022,1,6,4,13.6,metno_forecast,91,metno_forecast,0.1,metno_forecast,135,metno_forecast,13.7,metno_forecast,1019.1,metno_forecast,,,,
2022,1,6,5,14.5,metno_forecast,88,metno_forecast,0.0,metno_forecast,134,metno_forecast,10.8,metno_forecast,1019.2,metno_forecast,,,,
2022,1,6,6,14.4,isd_lite,93,isd_lite,0.0,metno_forecast,110,isd_lite,9.4,isd_lite,1019.1,isd_lite,8,isd_lite,,
2022,1,6,7,16.7,metno_forecast,75,metno_forecast,0.0,metno_forecast,159,metno_forecast,13.0,metno_forecast,1017.7,metno_forecast,,,,
2022,1,6,8,17.7,metno_forecast,68,metno_forecast,0.0,metno_forecast,166,metno_forecast,15.5,metno_forecast,1016.6,metno_forecast,,,,
2022,1,6,9,17.0,isd_lite,78,isd_lite,0.1,metno_forecast,180,isd_lite,11.2,isd_lite,1016.1,isd_lite,3,isd_lite,,
2022,1,6,10,18.1,metno_forecast,63,metno_forecast,0.0,metno_forecast,154,metno_forecast,10.4,metno_forecast,1015.2,metno_forecast,,,,
2022,1,6,11,17.2,metno_forecast,78,metno_forecast,0.0,metno_forecast,196,metno_forecast,2.9,metno_forecast,1015.2,metno_forecast,,,,
2022,1,6,12,16.4,isd_lite,79,isd_lite,0.0,metno_forecast,0,isd_lite,0.0,isd_lite,1016.1,isd_lite,,,,
2022,1,6,13,13.7,metno_forecast,85,metno_forecast,0.0,metno_forecast,5,metno_forecast,4.3,metno_forecast,1016.0,metno_forecast,,,,
2022,1,6,14,13.3,metno_forecast,88,metno_forecast,0.0,metno_forecast,88,metno_forecast,5.4,metno_forecast,1016.4,metno_forecast,,,,
2022,1,6,15,12.8,metno_forecast,89,metno_forecast,0.0,metno_forecast,109,metno_forecast,4.3,metno_forecast,1016.7,metno_forecast,,,,
2022,1,6,16,12.9,metno_forecast,89,metno_forecast,0.0,metno_forecast,120,metno_forecast,3.2,metno_forecast,1016.6,metno_forecast,,,,
2022,1,6,17,11.3,metno_forecast,94,metno_forecast,0.1,metno_forecast,182,metno_forecast,7.6,metno_forecast,1016.9,metno_forecast,,,,
2022,1,6,18,12.0,metno_forecast,92,metno_forecast,0.0,metno_forecast,317,metno_forecast,1.4,metno_forecast,1016.4,metno_forecast,,,,
2022,1,6,19,10.2,metno_forecast,98,metno_forecast,0.0,metno_forecast,108,metno_forecast,5.4,metno_forecast,1016.7,metno_forecast,,,,
2022,1,6,20,10.6,metno_forecast,96,metno_forecast,0.1,metno_forecast,159,metno_forecast,6.8,metno_forecast,1016.7,metno_forecast,,,,
2022,1,6,21,10.8,metno_forecast,96,metno_forecast,0.0,metno_forecast,90,metno_forecast,5.0,metno_forecast,1016.2,metno_forecast,,,,
2022,1,6,22,10.0,metno_forecast,98,metno_forecast,0.0,metno_forecast,83,metno_forecast,5.8,metno_forecast,1015.6,metno_forecast,,,,
2022,1,6,23,10.2,metno_forecast,97,metno_forecast,2.8,metno_forecast,91,metno_forecast,5.0,metno_forecast,1015.7,metno_forecast,,,,
2022,1,7,0,10.4,metno_forecast,95,metno_forecast,4.8,metno_forecast,59,metno_forecast,5.4,metno_forecast,1016.0,metno_forecast,,,,
2022,1,7,1,10.7,metno_forecast,95,metno_forecast,1.1,metno_forecast,58,metno_forecast,9.0,metno_forecast,1016.2,metno_forecast,,,,
2022,1,7,2,11.2,metno_forecast,95,metno_forecast,0.3,metno_forecast,99,metno_forecast,9.4,metno_forecast,1016.7,metno_forecast,,,,
2022,1,7,3,14.0,isd_lite,97,isd_lite,0.8,metno_forecast,70,isd_lite,7.6,isd_lite,1015.7,isd_lite,8,isd_lite,,
2022,1,7,4,12.6,metno_forecast,93,metno_forecast,1.1,metno_forecast,117,metno_forecast,11.9,metno_forecast,1017.4,metno_forecast,,,,
2022,1,7,5,13.5,metno_forecast,94,metno_forecast,0.4,metno_forecast,126,metno_forecast,16.2,metno_forecast,1017.8,metno_forecast,,,,
2022,1,7,6,15.0,isd_lite,96,isd_lite,0.1,metno_forecast,110,isd_lite,5.4,isd_lite,1016.4,isd_lite,8,isd_lite,,
2022,1,7,7,14.3,metno_forecast,93,metno_forecast,0.4,metno_forecast,139,metno_forecast,19.4,metno_forecast,1016.6,metno_forecast,,,,
2022,1,7,8,14.7,metno_forecast,91,metno_forecast,1.0,metno_forecast,134,metno_forecast,18.0,metno_forecast,1015.8,metno_forecast,,,,
2022,1,7,9,16.4,isd_lite,87,isd_lite,0.1,metno_forecast,110,isd_lite,7.6,isd_lite,1015.2,isd_lite,7,isd_lite,,
2022,1,7,10,15.8,metno_forecast,87,metno_forecast,0.2,metno_forecast,123,metno_forecast,12.2,metno_forecast,1014.9,metno_forecast,,,,
2022,1,7,11,15.6,metno_forecast,88,metno_forecast,0.3,metno_forecast,138,metno_forecast,12.2,metno_forecast,1014.6,metno_forecast,,,,
2022,1,7,12,16.6,isd_lite,87,isd_lite,0.1,metno_forecast,110,isd_lite,7.6,isd_lite,1014.5,isd_lite,7,isd_lite,,
2022,1,7,13,15.5,metno_forecast,87,metno_forecast,0.0,metno_forecast,119,metno_forecast,17.6,metno_forecast,1014.4,metno_forecast,,,,
2022,1,7,14,15.0,metno_forecast,88,metno_forecast,0.0,metno_forecast,125,metno_forecast,17.6,metno_forecast,1014.7,metno_forecast,,,,
2022,1,7,15,15.2,metno_forecast,86,metno_forecast,0.0,metno_forecast,133,metno_forecast,19.4,metno_forecast,1014.7,metno_forecast,,,,
2022,1,7,16,15.6,metno_forecast,85,metno_forecast,0.1,metno_forecast,148,metno_forecast,20.5,metno_forecast,1015.5,metno_forecast,,,,
2022,1,7,17,15.5,metno_forecast,87,metno_forecast,0.3,metno_forecast,140,metno_forecast,20.2,metno_forecast,1015.0,metno_forecast,,,,
2022,1,7,18,15.3,metno_forecast,89,metno_forecast,0.7,metno_forecast,144,metno_forecast,20.9,metno_forecast,1015.1,metno_forecast,,,,
2022,1,7,19,15.0,metno_forecast,90,metno_forecast,0.1,metno_forecast,144,metno_forecast,21.6,metno_forecast,1014.7,metno_forecast,,,,
2022,1,7,20,14.1,metno_forecast,93,metno_forecast,0.3,metno_forecast,145,metno_forecast,25.6,metno_forecast,1015.0,metno_forecast,,,,
2022,1,7,21,13.7,metno_forecast,91,metno_forecast,2.1,metno_forecast,129,metno_forecast,24.8,metno_forecast,1014.5,metno_forecast,,,,
2022,1,7,22,14.7,metno_forecast,91,metno_forecast,2.3,metno_forecast,151,metno_forecast,20.2,metno_forecast,1013.3,metno_forecast,,,,
2022,1,7,23,14.2,metno_forecast,92,metno_forecast,0.4,metno_forecast,140,metno_forecast,24.5,metno_forecast,1013.2,metno_forecast,,,,
2022,1,8,0,13.8,metno_forecast,95,metno_forecast,1.7,metno_forecast,129,metno_forecast,24.1,metno_forecast,1013.7,metno_forecast,,,,
2022,1,8,1,14.0,metno_forecast,94,metno_forecast,2.2,metno_forecast,127,metno_forecast,23.8,metno_forecast,1013.8,metno_forecast,,,,
2022,1,8,2,13.7,metno_forecast,94,metno_forecast,0.4,metno_forecast,128,metno_forecast,18.4,metno_forecast,1014.7,metno_forecast,,,,
2022,1,8,3,15.2,isd_lite,93,isd_lite,0.2,metno_forecast,110,isd_lite,14.8,isd_lite,1016.2,isd_lite,7,isd_lite,,
2022,1,8,4,14.5,metno_forecast,93,metno_forecast,1.9,metno_forecast,135,metno_forecast,20.9,metno_forecast,1015.9,metno_forecast,,,,
2022,1,8,5,15.1,metno_forecast,91,metno_forecast,0.1,metno_forecast,136,metno_forecast,21.6,metno_forecast,1016.5,metno_forecast,,,,
2022,1,8,6,18.4,isd_lite,73,isd_lite,0.7,metno_forecast,140,isd_lite,20.5,isd_lite,1015.1,isd_lite,3,isd_lite,,
2022,1,8,7,15.7,metno_forecast,89,metno_forecast,2.4,metno_forecast,143,metno_forecast,20.2,metno_forecast,1015.5,metno_forecast,,,,
2022,1,8,8,15.1,metno_forecast,92,metno_forecast,1.4,metno_forecast,158,metno_forecast,16.2,metno_forecast,1014.8,metno_forecast,,,,
2022,1,8,9,14.4,isd_lite,87,isd_lite,2.6,metno_forecast,230,isd_lite,18.4,isd_lite,1015.5,isd_lite,7,isd_lite,,
2022,1,8,10,14.2,metno_forecast,96,metno_forecast,4.7,metno_forecast,204,metno_forecast,8.3,metno_forecast,1014.6,metno_forecast,,,,
2022,1,8,11,13.9,metno_forecast,96,metno_forecast,3.0,metno_forecast,297,metno_forecast,4.7,metno_forecast,1014.3,metno_forecast,,,,
2022,1,8,12,12.6,isd_lite,100,isd_lite,0.6,metno_forecast,360,isd_lite,0.0,isd_lite,1016.3,isd_lite,7,isd_lite,,
